pff_PLAYERNAME,Season,TotalBoxPM,TotalPassBoxPM,TotalRunBoxPM,PassPM,PassBoxPM,RunPM,RunBoxPM,PlayerID,Position,PlayerName,team,position,TotalEPAR,PassEPAR,RunEPAR,plays
Alvin Kamara,2021,17.26957265,-1.27798555,18.5475582,-0.03687645228360935,-0.00451585,0.08804417027343292,0.0763274,44879,RB,Alvin Kamara,NO,HB,9.880869052829247,8.070833465768988,1.8100355870602602,617
David Montgomery,2019,17.24819756,1.77182964,15.47636792,0.00136840951635131,0.00703107,0.04518785252135842,0.06265736,47856,RB,David Montgomery,CHI,HB,-8.632450559022399,1.669909466306345,-10.302360025328744,617
Saquon Barkley,2019,17.14975188,4.73482408,12.4149278,0.05764747863869292,0.01201732,0.05483724752634636,0.05643149,46071,RB,Saquon Barkley,NYG,HB,17.723190020459004,8.575328142731898,9.147861877727108,722
James Robinson,2021,17.10639225,2.03068512,15.07570713,0.02656835900825691,0.00705099,0.08159885883562168,0.08816203,52733,RB,James Robinson,JAX,HB,-0.4022779086861291,-4.54140062611975,4.139122717433621,553
Clyde Edwards-Helaire,2020,17.09319228,2.8833045,14.20988778,0.01826055021296726,0.00833325,0.0754034204488148,0.07176711,52440,RB,Clyde Edwards-Helaire,KC,HB,13.353243541475768,3.027608167504791,10.325635373970975,597
Jonathan Stewart,2015,16.97615748,1.77261016,15.20354732,-0.00105008390136349,0.00751106,0.04833549681024273,0.05188924,33094,RB,Jonathan Stewart,CAR,HB,-15.853279913021005,-13.20593975854097,-2.6473401544800352,727
Ezekiel Elliott,2022,16.85326788,0.8178120799999999,16.0354558,-0.01008549242360317,0.00287962,0.06603188589288599,0.06167483,43293,RB,Ezekiel Elliott,DAL,HB,-11.340598340564476,-12.478286272702618,1.1376879321381408,622
James White,2018,16.754268709999998,13.52907915,3.2251895600000005,0.03933585663027606,0.02700415,0.00770455786297808,0.03131252,41359,RB,James White,NE,HB,26.34488357147569,27.237957117556775,-0.8930735460810809,721
Todd Gurley II,2016,16.68851428,4.3928819599999995,12.29563232,0.00654543036322591,0.01223644,0.07284333764452061,0.04329448,42353,RB,Todd Gurley II,LA,HB,-12.390931881305379,-0.9700028598699512,-11.420929021435429,741
Chris Carson,2020,16.636271439999998,2.7306452699999997,13.90562617,0.00466757749287997,0.01152171,0.08587438479499826,0.08531059,45062,RB,Chris Carson,SEA,HB,7.5993827654575306,1.130476378425823,6.468906387031707,439
Todd Gurley II,2019,16.6333551,5.15112462,11.48223048,0.02688772269807356,0.01244233,0.0733471347054481,0.05036066,42353,RB,Todd Gurley II,LA,HB,-26.28244938899951,-18.366928580970946,-7.915520808028562,772
LeGarrette Blount,2016,16.605878160000003,0.26703502,16.33884314,0.01280331782811383,0.00170086,0.05662179189063006,0.04722209,35838,RB,LeGarrette Blount,NE,HB,-14.584804340141497,-5.944295467008455,-8.640508873133042,635
Sony Michel,2021,16.58556281,0.59249916,15.99306365,0.02778679260587988,0.00188694,0.07026867985502076,0.06805559,46100,RB,Sony Michel,LA,HB,-7.044529722076376,-8.499066418744432,1.454536696668057,642
Brian Robinson Jr.,2022,16.53050072,0.2628302,16.26767052,0.01511913011270638,0.00309212,0.0872493934816623,0.07637404,54563,RB,Brian Robinson Jr.,WAS,HB,0.06873597536069709,0.23476886395798302,-0.16603288859728604,365
Raheem Mostert,2022,16.29315528,-5.28490152,21.5780568,-0.00477923130761719,-0.01727092,0.11767489616141794,0.11356872,42718,RB,Raheem Mostert,MIA,HB,7.860289614772629,-0.8338476250423554,8.694137239814983,548
Phillip Lindsay,2018,16.21109708,2.15574632,14.05535076,-0.00528218257761979,0.01061944,0.04914035354428706,0.07098662,46367,RB,Phillip Lindsay,DEN,HB,5.629910903297814,1.9258986517063676,3.7040122515914464,483
Jonathan Taylor,2022,16.14572014,-2.76984198,18.91556212,-0.04058581873247404,-0.01037394,0.09578864251931075,0.09650797,52449,RB,Jonathan Taylor,IND,HB,-10.292143996629497,-7.653079058729249,-2.639064937900246,517
Devonta Freeman,2017,16.09558244,4.679577,11.41600544,0.00199003574368491,0.0148558,0.055112270265411,0.04920692,41332,RB,Devonta Freeman,ATL,HB,-9.631246567304027,2.6632272565025477,-12.294473823806575,625
A.J. Dillon,2022,15.99298768,4.47386996,11.51911772,0.06261940749613842,0.01681906,0.09569384003995858,0.06159956,52470,RB,A.J. Dillon,GB,HB,-2.756578216748558,-8.721137533011364,5.9645593162628074,527
Matt Forte,2015,15.98467188,3.80956992,12.17510196,0.00431901937522504,0.01253148,0.06002537642571107,0.05339957,33125,RB,Matt Forte,CHI,HB,5.380146957563527,2.1953621767386733,3.1847847808248546,618
Peyton Barber,2018,15.56028764,0.7444179599999999,14.81586968,0.01641165277179993,0.00262119,0.0678760534645714,0.05974141,43861,RB,Peyton Barber,TB,HB,-10.539882167212994,-11.694259795930494,1.1543776287175007,643
Tevin Coleman,2017,15.51165729,3.1202074399999997,12.39144985,0.03055278123844929,0.01362536,0.05505527837319608,0.06698081,42416,RB,Tevin Coleman,ATL,HB,5.303760979202611,3.254856409644756,2.0489045695578554,488
Darren McFadden,2015,15.50273254,2.711104,12.79162854,0.01479754242455934,0.00985856,0.06353610975342071,0.05199849,33085,RB,Darren McFadden,DAL,HB,0.7472253768285537,1.0088676585711183,-0.045786087431824565,617
Eddie Lacy,2015,15.30079103,3.1576771800000003,12.14311385,0.02350746972880678,0.01555506,0.06985961975403947,0.05595905,40009,RB,Eddie Lacy,GB,HB,-3.640242616833581,-4.318333600236785,0.678090983403205,551
Todd Gurley II,2015,15.27453963,1.94026185,13.33427778,0.01951017291894618,0.01268145,0.07342785158964747,0.05722866,42353,RB,Todd Gurley II,SL,HB,8.853991167681777,1.9317287849979121,6.922262382683865,449
Latavius Murray,2015,15.053284,0.24502192,14.80826208,-0.00137675672856667,8.5672e-4,0.06004645565230675,0.05444214,40129,RB,Latavius Murray,OAK,HB,-11.825798718449674,-10.8487317219837,-0.9770669964659715,700
Gus Edwards,2020,14.862035199999998,0.04715424,14.814880959999998,-0.00155248570623839,3.7424e-4,0.07796377951648202,0.09033464,46437,RB,Gus Edwards,BLT,HB,11.228384470481531,3.161277541149584,8.067106929331947,381
David Johnson,2018,14.78537687,2.88509583,11.90028104,0.00510546822560718,0.00757243,0.04942025357605423,0.04542092,42429,RB,David Johnson,ARZ,HB,-8.767864867392111,-2.8261353495362687,-5.941729517855842,746
Aaron Jones,2018,14.76211155,3.7730805,10.98903105,0.0157042409572686,0.01796705,0.12833487068860272,0.08140023,44995,RB,Aaron Jones,GB,HB,5.55987753337225,0.6512382714930481,4.908639261879202,417
Kenyan Drake,2019,14.6307006,3.37680756,11.25389304,0.01709628848296876,0.01048698,0.05835450528947255,0.06581224,43362,RB,Kenyan Drake,MIA,HB,-5.167869911342536,-4.198623137381322,-0.9692467739612151,613
Isaiah Crowell,2016,14.615062770000002,4.04601717,10.5690456,0.01274700844236608,0.01830777,0.01479532401005913,0.05155632,41493,RB,Isaiah Crowell,CLV,HB,11.051438071140653,3.4890929522280483,7.5623451189126065,611
Frank Gore,2016,14.48404694,3.1685559,11.31549104,0.01179290600284058,0.01111774,0.04109530118720764,0.04253944,29892,RB,Frank Gore,IND,HB,-5.470460228331385,5.19149238440315,-10.661952612734535,648
Leonard Fournette,2021,14.44420488,3.150336,11.29386888,-0.00473826545821312,0.0075008,0.08788959806332193,0.05762178,44816,RB,Leonard Fournette,TB,HB,8.415690673462656,0.9674745100035843,7.64665180534456,681
Frank Gore,2017,14.43119788,3.02634227,11.40485561,0.01060674534021182,0.01490809,0.04109530118720764,0.04336447,29892,RB,Frank Gore,IND,HB,0.9324026771339904,5.292326637583302,-4.359923960449312,567
Michael Carter,2021,14.24303464,1.5532731400000002,12.6897615,-0.01886223100389413,0.00687289,0.04811806717787976,0.08459841,53536,RB,Michael Carter,NYJ,HB,1.3894736394175122,-5.325902175175329,6.715375814592841,486
Alex Collins,2017,14.1959925,0.2069573,13.9890352,0.0147344144258977,0.00188143,0.05950663780391593,0.06506528,43460,RB,Alex Collins,BLT,HB,-2.902584782265619,-2.542858198653733,-0.3597265836118862,438
Lamar Miller,2015,14.1781079,3.60867,10.5694379,0.01775085152031497,0.0111036,0.06379890010966839,0.05232395,38627,RB,Lamar Miller,MIA,HB,15.894199972687495,7.494844757987166,8.399355214700329,656
Rhamondre Stevenson,2021,14.09837326,0.05734176,14.0410315,2.945771004796609e-4,5.9731e-4,0.0923218551438049,0.0968347,53549,RB,Rhamondre Stevenson,NE,HB,12.107412751239163,0.8660349848836956,11.241377766355468,333
Cordarrelle Patterson,2022,13.983703,1.69188473,12.29181827,0.01174734141149005,0.00945187,0.06246086530170088,0.08140277,39975,RB,Cordarrelle Patterson,ATL,HB,-6.0015539371836315,-8.148957819778783,2.1474038825951505,378
Rashaad Penny,2021,13.97435253,0.34948386000000004,13.62486867,-2.374300736335204e-4,0.00353014,0.10360945361860778,0.11077129,46096,RB,Rashaad Penny,SEA,HB,13.325690791003206,-4.686708386627694,18.0123991776309,287
David Montgomery,2021,13.86321969,3.0963702,10.76684949,0.02290994204966544,0.01005315,0.04518785252135842,0.04701681,47856,RB,David Montgomery,CHI,HB,6.540045666460695,9.26839558373343,-0.6138462172729288,628
Tevin Coleman,2018,13.78281716,6.52419456,7.2586226,0.03366086677970509,0.02091088,0.05508413116735893,0.04269778,42416,RB,Tevin Coleman,ATL,HB,4.807867983715174,2.5116915267395035,2.29617645697567,604
Jamaal Williams,2017,13.77889044,4.84682634,8.9320641,0.01213680533839956,0.02341462,0.048307389866999,0.05762622,44947,RB,Jamaal Williams,GB,HB,-0.3629368718590625,2.1610374945122977,-2.5239743663713603,493
DeAngelo Williams,2015,13.71327382,4.24150712,9.4717667,0.01067046536406677,0.01049878,0.06195716807317127,0.04620374,30841,RB,DeAngelo Williams,PIT,HB,-3.3826287373552546,-3.53493615034828,0.15230741299302597,717
Javonte Williams,2021,13.6045313,-3.167416,16.7719473,-0.04058581873247404,-0.0113122,0.09113133647094716,0.0810239,53464,RB,Javonte Williams,DEN,HB,0.9643958659432812,0.36051289359735667,0.6038829723459246,562
Melvin Gordon III,2021,13.5969033,1.0994631,12.4974402,0.01429179591148356,0.00431162,0.06708950220503161,0.05951162,42358,RB,Melvin Gordon III,DEN,HB,-1.201416513864737,-5.088993397698253,3.8875768838335154,521
Adrian Peterson,2019,13.59234117,0.75697278,12.83536839,0.00313445419558775,0.00548531,0.03170962291847312,0.05807859,32200,RB,Adrian Peterson,WAS,HB,-2.936803997846019,-2.2697887008864215,-0.6670152969595983,403
Kenyan Drake,2017,13.51119039,3.64050343,9.87068696,0.01573147997445145,0.01353347,0.05835450528947255,0.06951188,43362,RB,Kenyan Drake,MIA,HB,-3.394400990162273,-7.660489905007964,4.266088914845691,513
Mark Ingram II,2018,13.39761083,2.25723465,11.14037618,0.01215869229455995,0.01368021,0.06054624108166986,0.07050871,37101,RB,Mark Ingram II,NO,HB,2.7451559740021563,-0.11392057448518998,2.8590765484873466,429
Tevin Coleman,2019,13.39639664,3.6399168,9.75647984,0.02946565932135281,0.0189579,0.05211269023752148,0.05672372,42416,RB,Tevin Coleman,SF,HB,-1.6042522644613288,-2.4720675636888942,0.867815299227565,461
Wayne Gallman,2020,13.39438949,0.11088299,13.2835065,-0.00768234375225226,6.6397e-4,0.07219283969305582,0.08855671,44953,RB,Wayne Gallman,NYG,HB,3.138582252826286,-5.039447165398348,8.178029418224632,377
Frank Gore,2015,13.38750882,4.40904375,8.978465069999999,0.01038524958278735,0.01426875,0.04109530118720764,0.03362721,29892,RB,Frank Gore,IND,HB,-8.929305514118381,-3.5737900898247825,-5.355515424293598,678
Charcandrick West,2015,13.3832712,6.3383166,7.0449546000000005,0.01147663536340635,0.0215589,0.00714609855294095,0.0378761,41505,RB,Charcandrick West,KC,HB,-2.6954894811268995,-2.0224387370628243,-0.6730507440640763,639
Carlos Hyde,2017,13.345068,3.13950096,10.20556704,-0.00827109795725417,0.00824016,0.06144014145224071,0.04115148,41286,RB,Carlos Hyde,SF,HB,-16.537560134186926,-10.04170658382317,-6.495853550363754,817
Jamaal Williams,2020,13.101709499999998,3.2329935,9.868716,0.02891727785222694,0.01314225,0.048307389866999,0.069012,44947,RB,Jamaal Williams,GB,HB,5.86128927312677,2.0675620842805498,3.793727188846221,457
Tevin Coleman,2016,13.0947395,4.15480782,8.93993168,0.03293248218122248,0.01950614,0.05211269023752148,0.05881534,42416,RB,Tevin Coleman,ATL,HB,21.329418256664873,20.752097420965175,0.5773208356997002,455
Chris Johnson,2015,13.08158238,2.53806714,10.54351524,0.01563683640143383,0.02014339,0.06532408340814491,0.05219562,33105,RB,Chris Johnson,ARZ,HB,-2.6693118091794856,-6.233481783831585,3.5641699746521,384
Christian McCaffrey,2017,12.99146702,8.9013171,4.09014992,0.0343594837487949,0.0177671,0.06929287117976429,0.03298508,44820,RB,Christian McCaffrey,CAR,HB,20.446608354443082,24.280844403841652,-3.8342360493985663,828
Terrance West,2016,12.990969399999999,1.2569534,11.734016,0.01143044252460534,0.00766435,0.02120274347515938,0.05867008,41323,RB,Terrance West,BLT,HB,10.93441818698643,8.18216283391843,2.7522553530680005,488
Gus Edwards,2018,12.93065217,-0.10937007,13.04002224,0.00127304551382356,-0.00185373,0.07796377951648202,0.08578962,46437,RB,Gus Edwards,BLT,HB,4.793989909880045,-3.0244831008443027,7.8184730107243485,436
David Johnson,2020,12.88549852,7.11026602,5.7752325,-0.00918706553332847,0.02085122,0.046228947107814,0.03850155,42429,RB,David Johnson,HST,HB,1.0034426721837013,-3.398586824222452,4.402029496406154,543
Matt Breida,2018,12.733677,2.5564328,10.1772442,-0.01361628100075195,0.01503784,0.1011187170839674,0.06565964,45186,RB,Matt Breida,SF,HB,11.516966159736546,8.751220135940155,2.7657460237963907,360
Isaiah Crowell,2017,12.68251801,1.57674612,11.10577189,0.00979377231945505,0.00710246,0.01479532401005913,0.05263399,41493,RB,Isaiah Crowell,CLV,HB,-6.690621131027373,-5.28604982190613,-1.4045713091212435,578
Adrian Peterson,2018,12.62539838,1.35600024,11.26939814,0.00353786882912897,0.00807143,0.0316760628903134,0.04301297,32200,RB,Adrian Peterson,WAS,HB,9.624993362190184,1.6968050375126063,7.928188324677576,489
Orleans Darkwa,2017,12.56784746,0.45774848,12.11009898,0.015739123874293,0.00408704,0.08194582624869703,0.06959827,41698,RB,Orleans Darkwa,NYG,HB,0.031348688501309965,-2.4005945865069247,2.4319432750082344,364
Khalil Herbert,2022,12.55539491,0.41408304,12.14131187,0.02669434560266325,0.00369717,0.10305868739640042,0.09268177,53646,RB,Khalil Herbert,CHI,HB,9.37031718273465,-3.9509048656942096,13.32122204842886,337
Carlos Hyde,2019,12.54581566,-2.30469632,14.85051198,-0.00118993764188138,-0.00900272,0.0666440647442205,0.05266139,41286,RB,Carlos Hyde,HST,HB,-12.715268471408114,-8.088974729725864,-4.626293741682251,653
Ty Montgomery,2016,12.48759523,5.96380389,6.52379134,0.00764491615675544,0.01869531,0.06339311767119038,0.06333778,42437,RB,Ty Montgomery,GB,HB,1.0827163759865146,-4.221014856203436,5.303731232189951,597
Jamaal Williams,2018,12.48483264,6.4358076,6.04902504,0.01233880803220784,0.02219244,0.048307389866999,0.04878246,44947,RB,Jamaal Williams,GB,HB,2.011432246049249,0.6981501638764036,1.3132820821728457,536
Dalvin Cook,2018,12.46832458,5.44547442,7.02285016,0.01275459261971614,0.02110649,0.07085927722931654,0.05126168,44853,RB,Dalvin Cook,MIN,HB,4.801759373298547,7.119564611404087,-2.317805238105539,487
Damien Harris,2020,12.42466307,0.14031149999999998,12.28435157,-8.731100760364397e-4,0.00280623,0.07919574537476223,0.08837663,47870,RB,Damien Harris,NE,HB,5.4926580710222455,0.9858500637665469,4.506808007255699,245
Jonathan Stewart,2016,12.3835525,2.8950061,9.4885464,0.03375238477905074,0.0151571,0.04833549681024273,0.0427412,33094,RB,Jonathan Stewart,CAR,HB,-15.397638018120281,-8.295003500842313,-7.102634517277966,585
Tony Pollard,2020,12.337943849999998,4.06274772,8.27519613,0.0122655458679508,0.01991543,0.1032354611689501,0.08034171,47911,RB,Tony Pollard,DAL,HB,7.5531943238443535,0.15150588088981404,7.40168844295454,360
D'Ernest Johnson,2021,12.24995214,1.93640694,10.3135452,0.02955322232733451,0.01217866,0.06218463575741183,0.09822424,47605,RB,D'Ernest Johnson,CLV,HB,4.584020395021158,-4.317332151597202,8.901352546618359,383
Jeff Wilson Jr.,2022,12.2461794,-0.7245630000000001,12.9707424,0.03268187285604192,-0.0024645,0.06734680555231948,0.06755595,46377,RB,Jeff Wilson Jr.,SF,HB,-13.077966825378025,-12.941771255262237,-0.13619557011578862,561
Myles Gaskin,2021,12.07927016,4.76332152,7.31594864,0.00874179804722859,0.01541528,0.01855516717652489,0.04156789,48017,RB,Myles Gaskin,MIA,HB,-3.4521488782924448,5.266175188049541,-8.718324066341985,602
Austin Ekeler,2018,12.01308627,3.65626107,8.3568252,0.0031833970671168,0.01582797,0.11830085986004572,0.06964021,45573,RB,Austin Ekeler,LAC,HB,25.663338958842047,19.187126597296114,6.476212361545932,425
Darrell Henderson,2020,12.00759735,3.05554389,8.95205346,0.02492619889604072,0.02023539,0.06621900852069527,0.06304263,47853,RB,Darrell Henderson,LA,HB,2.216814372370892,0.45655327306308324,1.7602610993078085,338
Melvin Gordon III,2020,11.97237475,-0.4161267500000001,12.3885015,0.00558993667772885,-0.00136435,0.06708950220503161,0.0565685,42358,RB,Melvin Gordon III,DEN,HB,-7.87379207498062,-8.481559331344286,0.6077672563636657,615
Ty Montgomery,2017,11.94761059,8.39520795,3.5524026400000004,0.0315344557884277,0.05280005,0.06219988043918094,0.05003384,42437,RB,Ty Montgomery,GB,HB,-2.59850129570151,0.37025297913057503,-2.9687542748320856,292
Giovani Bernard,2015,11.9473833,2.510799,9.4365843,-0.01608114752770701,0.0084255,0.02854319568112166,0.05719142,39985,RB,Giovani Bernard,CIN,HB,8.992338679014951,6.7103304390518765,2.282008239963075,628
Damien Williams,2019,11.91737064,2.83816904,9.0792016,0.03110542591632802,0.00870604,0.01540104246627114,0.05674501,41712,RB,Damien Williams,KC,HB,13.042277832886613,9.678075666014173,3.364202166872442,556
Melvin Gordon III,2018,11.91663,0.33290972,11.58372028,0.01897828213852348,0.00116402,0.06708950220503161,0.05464019,42358,RB,Melvin Gordon III,LAC,HB,13.553492122459522,10.653678608583055,2.899813513876467,615
Antonio Gibson,2020,11.86044868,0.9451279,10.91532078,0.00764258006575042,0.00461038,0.05791515916080242,0.05775302,52474,RB,Antonio Gibson,WAS,HB,0.29834848341674036,-1.1019318649462884,1.4002803483630286,433
Mike Davis,2020,11.81002961,2.27899225,9.53103736,0.01288401966462925,0.00718925,0.0415950612383961,0.05707208,42469,RB,Mike Davis,CAR,HB,0.6716228259390185,1.6549761218533618,-0.9833532959143443,565
Gus Edwards,2019,11.77986997,0.5723199999999999,11.20754997,0.00614307638145076,0.004088,0.07796377951648202,0.07948617,46437,RB,Gus Edwards,BLT,HB,-1.7490002259638582,-3.880567818336828,2.1315675923729702,415
Kareem Hunt,2022,11.740122,3.7127565,8.0273655,0.02241169231208505,0.01375095,0.04379712205654645,0.06370925,44898,RB,Kareem Hunt,CLV,HB,-1.3320566182336553,-3.6264638312433135,2.294407213009658,477
Le'Veon Bell,2019,11.48568408,-3.58572136,15.07140544,-0.00546327045250469,-0.00845689,0.06700902543138386,0.06004544,39996,RB,Le'Veon Bell,NYJ,HB,4.037343310715193,3.4895548510984478,0.5477884596167439,768
Cam Akers,2020,11.41855923,2.05351068,9.36504855,0.0147216427544924,0.01316353,0.04355503670425147,0.04802589,52460,RB,Cam Akers,LA,HB,5.75630953158911,3.995855936259859,1.7604535953292513,391
